subject	session	run	file	event_rows	trials	valid_choices	misses	zero_investments	choice_computer	choice_friend	choice_stranger	outcome_computer_defect	outcome_computer_recip	outcome_friend_defect	outcome_friend_recip	outcome_stranger_defect	outcome_stranger_recip	missing_expected
11542	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11542/ses-01/func/sub-11542_ses-01_task-trust_run-2_events.tsv	73	42	40	2	9	14	13	13	5	4	6	6	6	4	
11545	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11545/ses-01/func/sub-11545_ses-01_task-trust_run-1_events.tsv	83	42	41	1	0	13	14	14	6	7	7	7	7	7	
11545	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11545/ses-01/func/sub-11545_ses-01_task-trust_run-2_events.tsv	81	42	40	2	1	13	13	14	6	7	7	6	7	6	
11551	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11551/ses-01/func/sub-11551_ses-01_task-trust_run-1_events.tsv	77	42	42	0	7	14	14	14	5	4	6	6	7	7	
11551	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11551/ses-01/func/sub-11551_ses-01_task-trust_run-2_events.tsv	73	42	41	1	10	14	14	13	4	5	7	6	4	5	
11559	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11559/ses-01/func/sub-11559_ses-01_task-trust_run-1_events.tsv	75	42	41	1	8	14	13	14	6	4	6	6	5	6	
11559	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11559/ses-01/func/sub-11559_ses-01_task-trust_run-2_events.tsv	75	42	41	1	8	13	14	14	5	6	6	6	6	4	
11560	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11560/ses-01/func/sub-11560_ses-01_task-trust_run-1_events.tsv	79	42	42	0	5	14	14	14	6	6	5	7	6	7	
11560	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11560/ses-01/func/sub-11560_ses-01_task-trust_run-2_events.tsv	75	42	42	0	9	14	14	14	6	5	5	7	6	4	
11563	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11563/ses-01/func/sub-11563_ses-01_task-trust_run-1_events.tsv	76	42	42	0	8	14	14	14	5	4	7	7	6	5	
11563	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11563/ses-01/func/sub-11563_ses-01_task-trust_run-2_events.tsv	76	42	42	0	8	14	14	14	6	4	5	7	6	6	
11565	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11565/ses-01/func/sub-11565_ses-01_task-trust_run-1_events.tsv	74	42	41	1	9	13	14	14	4	4	5	7	5	7	
11565	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11565/ses-01/func/sub-11565_ses-01_task-trust_run-2_events.tsv	82	42	42	0	2	14	14	14	5	7	7	7	7	7	
11570	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11570/ses-01/func/sub-11570_ses-01_task-trust_run-1_events.tsv	84	42	42	0	0	14	14	14	7	7	7	7	7	7	
11570	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11570/ses-01/func/sub-11570_ses-01_task-trust_run-2_events.tsv	84	42	42	0	0	14	14	14	7	7	7	7	7	7	
11572	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11572/ses-01/func/sub-11572_ses-01_task-trust_run-1_events.tsv	80	42	42	0	4	14	14	14	5	5	7	7	7	7	
11572	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11572/ses-01/func/sub-11572_ses-01_task-trust_run-2_events.tsv	78	42	42	0	6	14	14	14	4	4	7	7	7	7	
11579	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11579/ses-01/func/sub-11579_ses-01_task-trust_run-1_events.tsv	80	42	42	0	4	14	14	14	6	6	7	7	6	6	
11579	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11579/ses-01/func/sub-11579_ses-01_task-trust_run-2_events.tsv	80	42	42	0	4	14	14	14	5	6	6	7	7	7	
11586	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11586/ses-01/func/sub-11586_ses-01_task-trust_run-1_events.tsv	70	42	41	1	13	14	14	13	5	4	5	6	4	4	
11587	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11587/ses-01/func/sub-11587_ses-01_task-trust_run-1_events.tsv	79	42	42	0	5	14	14	14	7	5	7	7	6	5	
11587	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11587/ses-01/func/sub-11587_ses-01_task-trust_run-2_events.tsv	80	42	42	0	4	14	14	14	7	6	7	6	7	5	
11588	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11588/ses-01/func/sub-11588_ses-01_task-trust_run-1_events.tsv	82	42	42	0	2	14	14	14	7	7	7	6	7	6	
11588	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11588/ses-01/func/sub-11588_ses-01_task-trust_run-2_events.tsv	83	42	42	0	1	14	14	14	7	7	7	7	6	7	
11591	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11591/ses-01/func/sub-11591_ses-01_task-trust_run-1_events.tsv	81	42	42	0	3	14	14	14	6	7	7	7	6	6	
11591	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11591/ses-01/func/sub-11591_ses-01_task-trust_run-2_events.tsv	82	42	42	0	2	14	14	14	6	7	7	6	7	7	
11597	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11597/ses-01/func/sub-11597_ses-01_task-trust_run-1_events.tsv	69	42	39	3	12	14	11	14	4	4	4	7	4	4	
11597	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11597/ses-01/func/sub-11597_ses-01_task-trust_run-2_events.tsv	71	42	42	0	13	14	14	14	4	4	7	6	4	4	
11598	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11598/ses-01/func/sub-11598_ses-01_task-trust_run-1_events.tsv	80	42	41	1	3	14	14	13	7	6	7	7	6	5	
11598	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11598/ses-01/func/sub-11598_ses-01_task-trust_run-2_events.tsv	78	42	42	0	6	14	14	14	6	7	7	6	5	5	
11599	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11599/ses-01/func/sub-11599_ses-01_task-trust_run-1_events.tsv	80	42	41	1	3	13	14	14	5	5	7	7	7	7	
11599	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11599/ses-01/func/sub-11599_ses-01_task-trust_run-2_events.tsv	83	42	42	0	1	14	14	14	7	7	6	7	7	7	
11600	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11600/ses-01/func/sub-11600_ses-01_task-trust_run-1_events.tsv	83	42	42	0	1	14	14	14	7	7	7	7	7	6	
11600	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11600/ses-01/func/sub-11600_ses-01_task-trust_run-2_events.tsv	84	42	42	0	0	14	14	14	7	7	7	7	7	7	
11606	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11606/ses-01/func/sub-11606_ses-01_task-trust_run-1_events.tsv	77	42	42	0	7	14	14	14	4	4	7	7	6	7	
11606	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11606/ses-01/func/sub-11606_ses-01_task-trust_run-2_events.tsv	82	42	42	0	2	14	14	14	5	7	7	7	7	7	
11614	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11614/ses-01/func/sub-11614_ses-01_task-trust_run-1_events.tsv	77	42	40	2	5	12	14	14	6	4	6	7	7	5	
11614	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11614/ses-01/func/sub-11614_ses-01_task-trust_run-2_events.tsv	71	42	41	1	12	14	13	14	4	5	4	5	7	4	
11622	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11622/ses-01/func/sub-11622_ses-01_task-trust_run-1_events.tsv	78	42	42	0	6	14	14	14	6	5	6	7	6	6	
11622	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11622/ses-01/func/sub-11622_ses-01_task-trust_run-2_events.tsv	79	42	42	0	5	14	14	14	6	7	6	6	7	5	
11623	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11623/ses-01/func/sub-11623_ses-01_task-trust_run-1_events.tsv	74	42	41	1	9	14	14	13	5	5	7	5	5	5	
11625	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11625/ses-01/func/sub-11625_ses-01_task-trust_run-1_events.tsv	79	42	40	2	3	12	14	14	4	6	7	7	7	6	
11625	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11625/ses-01/func/sub-11625_ses-01_task-trust_run-2_events.tsv	72	42	37	5	7	13	12	12	5	6	6	6	3	4	
11626	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11626/ses-01/func/sub-11626_ses-01_task-trust_run-1_events.tsv	69	42	33	9	6	12	10	11	5	5	4	5	4	4	
11626	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11626/ses-01/func/sub-11626_ses-01_task-trust_run-2_events.tsv	70	42	31	11	3	9	12	10	4	4	5	5	4	6	
11628	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11628/ses-01/func/sub-11628_ses-01_task-trust_run-1_events.tsv	81	42	42	0	3	14	14	14	6	7	7	5	7	7	
11628	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11628/ses-01/func/sub-11628_ses-01_task-trust_run-2_events.tsv	82	42	41	1	1	13	14	14	5	7	7	7	7	7	
11631	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11631/ses-01/func/sub-11631_ses-01_task-trust_run-1_events.tsv	76	42	42	0	8	14	14	14	6	4	7	6	5	6	
11631	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11631/ses-01/func/sub-11631_ses-01_task-trust_run-2_events.tsv	83	42	42	0	1	14	14	14	6	7	7	7	7	7	
11651	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11651/ses-01/func/sub-11651_ses-01_task-trust_run-1_events.tsv	79	42	41	1	4	13	14	14	5	6	5	7	7	7	
11651	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11651/ses-01/func/sub-11651_ses-01_task-trust_run-2_events.tsv	81	42	40	2	1	13	13	14	7	6	6	6	7	7	
11660	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11660/ses-01/func/sub-11660_ses-01_task-trust_run-1_events.tsv	80	42	42	0	4	14	14	14	6	6	7	6	6	7	
11660	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11660/ses-01/func/sub-11660_ses-01_task-trust_run-2_events.tsv	72	42	35	7	5	13	10	12	6	6	4	4	5	5	
11670	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11670/ses-01/func/sub-11670_ses-01_task-trust_run-1_events.tsv	83	42	42	0	1	14	14	14	6	7	7	7	7	7	
11670	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11670/ses-01/func/sub-11670_ses-01_task-trust_run-2_events.tsv	83	42	42	0	1	14	14	14	7	7	7	7	6	7	
11674	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11674/ses-01/func/sub-11674_ses-01_task-trust_run-1_events.tsv	79	42	40	2	3	14	14	12	6	7	7	6	6	5	
11679	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11679/ses-01/func/sub-11679_ses-01_task-trust_run-1_events.tsv	73	42	42	0	11	14	14	14	5	5	6	4	5	6	
11679	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11679/ses-01/func/sub-11679_ses-01_task-trust_run-2_events.tsv	75	42	42	0	9	14	14	14	5	4	5	7	5	7	
11681	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11681/ses-01/func/sub-11681_ses-01_task-trust_run-1_events.tsv	84	42	42	0	0	14	14	14	7	7	7	7	7	7	
11681	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11681/ses-01/func/sub-11681_ses-01_task-trust_run-2_events.tsv	84	42	42	0	0	14	14	14	7	7	7	7	7	7	
11692	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11692/ses-01/func/sub-11692_ses-01_task-trust_run-1_events.tsv	75	42	42	0	9	14	14	14	4	5	7	7	5	5	
11692	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11692/ses-01/func/sub-11692_ses-01_task-trust_run-2_events.tsv	78	42	41	1	5	14	14	13	7	5	6	6	6	6	
11701	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11701/ses-01/func/sub-11701_ses-01_task-trust_run-1_events.tsv	77	42	41	1	6	14	14	13	6	5	7	7	6	4	
11701	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11701/ses-01/func/sub-11701_ses-01_task-trust_run-2_events.tsv	76	42	39	3	5	13	13	13	6	5	6	6	5	6	
11703	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11703/ses-01/func/sub-11703_ses-01_task-trust_run-1_events.tsv	77	42	42	0	7	14	14	14	5	6	7	7	5	5	
11703	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11703/ses-01/func/sub-11703_ses-01_task-trust_run-2_events.tsv	82	42	42	0	2	14	14	14	6	6	7	7	7	7	
11705	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11705/ses-01/func/sub-11705_ses-01_task-trust_run-1_events.tsv	73	42	42	0	11	14	14	14	4	5	7	7	4	4	
11705	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11705/ses-01/func/sub-11705_ses-01_task-trust_run-2_events.tsv	68	42	42	0	16	14	14	14	4	4	6	4	4	4	
11709	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11709/ses-01/func/sub-11709_ses-01_task-trust_run-1_events.tsv	72	42	40	2	10	13	14	13	6	4	6	6	4	4	
11709	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11709/ses-01/func/sub-11709_ses-01_task-trust_run-2_events.tsv	69	42	40	2	13	13	13	14	5	4	5	4	5	4	
11710	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11710/ses-01/func/sub-11710_ses-01_task-trust_run-1_events.tsv	73	42	41	1	10	14	14	13	4	4	7	6	5	5	
11710	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11710/ses-01/func/sub-11710_ses-01_task-trust_run-2_events.tsv	67	42	40	2	15	14	14	12	4	4	6	5	4	2	
11714	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11714/ses-01/func/sub-11714_ses-01_task-trust_run-1_events.tsv	77	42	41	1	6	13	14	14	6	5	5	6	6	7	
11714	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11714/ses-01/func/sub-11714_ses-01_task-trust_run-2_events.tsv	76	42	41	1	7	13	14	14	6	5	5	6	6	6	
11720	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11720/ses-01/func/sub-11720_ses-01_task-trust_run-1_events.tsv	72	42	42	0	12	14	14	14	6	4	7	4	4	5	
11720	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11720/ses-01/func/sub-11720_ses-01_task-trust_run-2_events.tsv	71	42	41	1	12	13	14	14	4	4	6	5	4	6	
11722	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11722/ses-01/func/sub-11722_ses-01_task-trust_run-2_events.tsv	81	42	42	0	3	14	14	14	6	6	7	6	7	7	
11723	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11723/ses-01/func/sub-11723_ses-01_task-trust_run-1_events.tsv	76	42	38	4	4	13	12	13	6	4	6	6	6	6	
11723	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11723/ses-01/func/sub-11723_ses-01_task-trust_run-2_events.tsv	72	42	40	2	10	14	13	13	4	4	7	5	6	4	
11736	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11736/ses-01/func/sub-11736_ses-01_task-trust_run-1_events.tsv	74	42	41	1	9	13	14	14	5	6	5	6	5	5	
11736	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11736/ses-01/func/sub-11736_ses-01_task-trust_run-2_events.tsv	76	42	41	1	7	14	14	13	5	6	5	7	5	6	
11744	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11744/ses-01/func/sub-11744_ses-01_task-trust_run-1_events.tsv	76	42	40	2	6	14	13	13	6	7	5	6	5	5	
11744	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11744/ses-01/func/sub-11744_ses-01_task-trust_run-2_events.tsv	77	42	42	0	7	14	14	14	6	6	7	6	4	6	
11746	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11746/ses-01/func/sub-11746_ses-01_task-trust_run-1_events.tsv	77	42	42	0	7	14	14	14	5	5	7	7	6	5	
11746	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11746/ses-01/func/sub-11746_ses-01_task-trust_run-2_events.tsv	82	42	42	0	2	14	14	14	6	6	7	7	7	7	
11748	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11748/ses-01/func/sub-11748_ses-01_task-trust_run-1_events.tsv	84	42	42	0	0	14	14	14	7	7	7	7	7	7	
11748	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11748/ses-01/func/sub-11748_ses-01_task-trust_run-2_events.tsv	83	42	41	1	0	14	13	14	7	7	6	7	7	7	
11756	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11756/ses-01/func/sub-11756_ses-01_task-trust_run-1_events.tsv	79	42	42	0	5	14	14	14	5	4	7	7	7	7	
11756	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11756/ses-01/func/sub-11756_ses-01_task-trust_run-2_events.tsv	77	42	42	0	7	14	14	14	4	4	7	7	6	7	
11764	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11764/ses-01/func/sub-11764_ses-01_task-trust_run-1_events.tsv	82	42	42	0	2	14	14	14	6	7	7	7	7	6	
11764	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11764/ses-01/func/sub-11764_ses-01_task-trust_run-2_events.tsv	77	42	42	0	7	14	14	14	5	6	5	7	7	5	
11773	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11773/ses-01/func/sub-11773_ses-01_task-trust_run-1_events.tsv	82	42	41	1	1	13	14	14	7	5	7	7	7	7	
11773	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11773/ses-01/func/sub-11773_ses-01_task-trust_run-2_events.tsv	79	42	41	1	4	14	13	14	6	6	7	6	6	6	
11774	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11774/ses-01/func/sub-11774_ses-01_task-trust_run-1_events.tsv	82	42	41	1	1	14	14	13	7	7	7	7	6	6	
11774	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11774/ses-01/func/sub-11774_ses-01_task-trust_run-2_events.tsv	84	42	42	0	0	14	14	14	7	7	7	7	7	7	
11784	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11784/ses-01/func/sub-11784_ses-01_task-trust_run-1_events.tsv	67	42	42	0	17	14	14	14	4	5	4	4	4	4	
11784	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11784/ses-01/func/sub-11784_ses-01_task-trust_run-2_events.tsv	70	42	42	0	14	14	14	14	4	5	5	5	4	5	
11787	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11787/ses-01/func/sub-11787_ses-01_task-trust_run-1_events.tsv	81	42	42	0	3	14	14	14	7	7	7	7	6	5	
11787	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11787/ses-01/func/sub-11787_ses-01_task-trust_run-2_events.tsv	82	42	42	0	2	14	14	14	7	6	7	7	6	7	
11788	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11788/ses-01/func/sub-11788_ses-01_task-trust_run-1_events.tsv	78	42	42	0	6	14	14	14	5	6	7	7	5	6	
11788	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11788/ses-01/func/sub-11788_ses-01_task-trust_run-2_events.tsv	78	42	42	0	6	14	14	14	5	6	7	7	7	4	
11789	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11789/ses-01/func/sub-11789_ses-01_task-trust_run-1_events.tsv	75	42	42	0	9	14	14	14	4	4	7	7	5	6	
11789	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11789/ses-01/func/sub-11789_ses-01_task-trust_run-2_events.tsv	78	42	42	0	6	14	14	14	4	4	7	7	7	7	
11790	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11790/ses-01/func/sub-11790_ses-01_task-trust_run-1_events.tsv	81	42	41	1	2	13	14	14	6	6	7	7	7	6	
11790	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11790/ses-01/func/sub-11790_ses-01_task-trust_run-2_events.tsv	78	42	37	5	1	14	11	12	7	6	6	5	6	6	
11793	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11793/ses-01/func/sub-11793_ses-01_task-trust_run-1_events.tsv	80	42	42	0	4	14	14	14	6	6	7	7	7	5	
11793	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11793/ses-01/func/sub-11793_ses-01_task-trust_run-2_events.tsv	79	42	42	0	5	14	14	14	6	7	6	7	6	5	
11795	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11795/ses-01/func/sub-11795_ses-01_task-trust_run-1_events.tsv	84	42	42	0	0	14	14	14	7	7	7	7	7	7	
11795	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11795/ses-01/func/sub-11795_ses-01_task-trust_run-2_events.tsv	84	42	42	0	0	14	14	14	7	7	7	7	7	7	
11815	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11815/ses-01/func/sub-11815_ses-01_task-trust_run-1_events.tsv	79	42	42	0	5	14	14	14	6	6	5	7	6	7	
11815	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11815/ses-01/func/sub-11815_ses-01_task-trust_run-2_events.tsv	82	42	42	0	2	14	14	14	7	6	6	7	7	7	
11822	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11822/ses-01/func/sub-11822_ses-01_task-trust_run-1_events.tsv	81	42	42	0	3	14	14	14	5	6	7	7	7	7	
11822	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11822/ses-01/func/sub-11822_ses-01_task-trust_run-2_events.tsv	83	42	42	0	1	14	14	14	7	7	7	7	6	7	
11823	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11823/ses-01/func/sub-11823_ses-01_task-trust_run-1_events.tsv	76	42	41	1	7	14	14	13	4	4	7	6	7	6	
11823	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11823/ses-01/func/sub-11823_ses-01_task-trust_run-2_events.tsv	76	42	42	0	8	14	14	14	7	5	5	5	6	6	
11824	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11824/ses-01/func/sub-11824_ses-01_task-trust_run-1_events.tsv	78	42	38	4	2	13	12	13	5	6	5	7	6	7	
11824	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11824/ses-01/func/sub-11824_ses-01_task-trust_run-2_events.tsv	81	42	41	1	2	14	14	13	6	6	7	7	6	7	
11828	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11828/ses-01/func/sub-11828_ses-01_task-trust_run-1_events.tsv	72	42	42	0	12	14	14	14	6	5	6	5	4	4	
11828	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11828/ses-01/func/sub-11828_ses-01_task-trust_run-2_events.tsv	79	42	42	0	5	14	14	14	6	6	7	7	5	6	
11829	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11829/ses-01/func/sub-11829_ses-01_task-trust_run-1_events.tsv	83	42	41	1	0	13	14	14	6	7	7	7	7	7	
11829	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11829/ses-01/func/sub-11829_ses-01_task-trust_run-2_events.tsv	84	42	42	0	0	14	14	14	7	7	7	7	7	7	
11840	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11840/ses-01/func/sub-11840_ses-01_task-trust_run-1_events.tsv	77	42	40	2	5	14	13	13	7	5	6	6	6	5	
11840	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11840/ses-01/func/sub-11840_ses-01_task-trust_run-2_events.tsv	80	42	41	1	3	14	13	14	6	7	6	6	7	6	
11847	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11847/ses-01/func/sub-11847_ses-01_task-trust_run-1_events.tsv	74	42	39	3	7	13	12	14	4	4	5	6	6	7	
11847	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11847/ses-01/func/sub-11847_ses-01_task-trust_run-2_events.tsv	79	42	40	2	3	14	12	14	5	7	5	7	7	6	
11853	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11853/ses-01/func/sub-11853_ses-01_task-trust_run-1_events.tsv	84	42	42	0	0	14	14	14	7	7	7	7	7	7	
11853	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11853/ses-01/func/sub-11853_ses-01_task-trust_run-2_events.tsv	84	42	42	0	0	14	14	14	7	7	7	7	7	7	
11854	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11854/ses-01/func/sub-11854_ses-01_task-trust_run-1_events.tsv	70	42	41	1	13	14	14	13	5	4	5	5	5	4	
11854	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11854/ses-01/func/sub-11854_ses-01_task-trust_run-2_events.tsv	74	42	41	1	9	14	14	13	4	6	6	7	5	4	
11861	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11861/ses-01/func/sub-11861_ses-01_task-trust_run-1_events.tsv	84	42	42	0	0	14	14	14	7	7	7	7	7	7	
11861	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11861/ses-01/func/sub-11861_ses-01_task-trust_run-2_events.tsv	84	42	42	0	0	14	14	14	7	7	7	7	7	7	
11866	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11866/ses-01/func/sub-11866_ses-01_task-trust_run-1_events.tsv	82	42	42	0	2	14	14	14	7	6	7	7	7	6	
11866	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11866/ses-01/func/sub-11866_ses-01_task-trust_run-2_events.tsv	82	42	42	0	2	14	14	14	7	6	7	7	7	6	
11867	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11867/ses-01/func/sub-11867_ses-01_task-trust_run-1_events.tsv	72	42	40	2	10	14	13	13	5	4	6	5	6	4	
11867	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11867/ses-01/func/sub-11867_ses-01_task-trust_run-2_events.tsv	73	42	39	3	8	14	13	12	5	5	6	6	3	6	
11870	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11870/ses-01/func/sub-11870_ses-01_task-trust_run-1_events.tsv	83	42	42	0	1	14	14	14	6	7	7	7	7	7	
