sub	 task	 echo	 run	 mean_stan	 vsmean_stan	 mean_nat	 vsmean_nat	 max
10589	 socialdoors	 3	 2	 NA	 NA	 NA	 NA	 NA
10589	 socialdoors	 4	 2	 NA	 NA	 NA	 NA	 NA
10590	 trust	 1	 1	 42.537418 	 30.421113 	 32.613285 	 21.364031 	 107.052979
10590	 trust	 2	 1	 42.537418 	 30.421113 	 25.525899 	 17.525436 	 115.300079
10590	 trust	 3	 1	 42.537418 	 30.421113 	 19.211791 	 10.199152 	 101.662781
10590	 trust	 4	 1	 42.537418 	 30.421113 	 14.435835 	 5.286373 	 99.439629
10590	 trust	 1	 2	 41.430980 	 31.613865 	 32.227619 	 21.201352 	 105.658585
10590	 trust	 2	 2	 41.430980 	 31.613865 	 25.079673 	 17.709374 	 105.244743
10590	 trust	 3	 2	 41.430980 	 31.613865 	 18.779391 	 10.202079 	 105.027168
10590	 trust	 4	 2	 41.430980 	 31.613865 	 14.080863 	 5.670989 	 93.437111
10590	 ugr	 1	 1	 41.962612 	 31.676217 	 32.350514 	 20.863727 	 113.275841
10590	 ugr	 2	 1	 41.962612 	 31.676217 	 25.308444 	 17.365175 	 111.590401
10590	 ugr	 3	 1	 41.962612 	 31.676217 	 18.990925 	 9.987389 	 116.489990
10590	 ugr	 4	 1	 41.962612 	 31.676217 	 14.243823 	 5.197113 	 97.419456
10590	 ugr	 1	 2	 41.290606 	 31.257632 	 32.338450 	 21.294463 	 116.029350
10590	 ugr	 2	 2	 41.290606 	 31.257632 	 25.155883 	 17.865323 	 113.469475
10590	 ugr	 3	 2	 41.290606 	 31.257632 	 18.803309 	 10.020996 	 104.107895
10590	 ugr	 4	 2	 41.290606 	 31.257632 	 14.019439 	 4.937042 	 101.700829
10590	 sharedreward	 1	 1	 40.443686 	 30.186047 	 31.700875 	 20.781586 	 105.546898
10590	 sharedreward	 2	 1	 40.443686 	 30.186047 	 24.666131 	 17.447212 	 96.301620
10590	 sharedreward	 3	 1	 40.443686 	 30.186047 	 18.482944 	 9.896407 	 103.136795
10590	 sharedreward	 4	 1	 40.443686 	 30.186047 	 13.815716 	 5.173840 	 94.225143
10590	 sharedreward	 1	 2	 40.626505 	 30.005115 	 31.963400 	 20.811404 	 100.112595
10590	 sharedreward	 2	 2	 40.626505 	 30.005115 	 24.755941 	 17.027357 	 101.816101
10590	 sharedreward	 3	 2	 40.626505 	 30.005115 	 18.508081 	 9.728519 	 105.961800
10590	 sharedreward	 4	 2	 40.626505 	 30.005115 	 13.819439 	 5.086018 	 93.812668
10590	 doors	 1	 1	 40.402421 	 31.509636 	 32.014478 	 21.483629 	 106.581741
10590	 doors	 2	 1	 40.402421 	 31.509636 	 24.843178 	 17.860563 	 100.424240
10590	 doors	 3	 1	 40.402421 	 31.509636 	 18.510815 	 10.506748 	 103.801666
10590	 doors	 4	 1	 40.402421 	 31.509636 	 13.779320 	 5.363401 	 89.587135
10590	 doors	 1	 2	 NA	 NA	 NA	 NA	 NA
10590	 doors	 2	 2	 NA	 NA	 NA	 NA	 NA
10590	 doors	 3	 2	 NA	 NA	 NA	 NA	 NA
10590	 doors	 4	 2	 NA	 NA	 NA	 NA	 NA
10590	 socialdoors	 1	 1	 41.671993 	 30.952922 	 32.117008 	 20.522713 	 116.190392
10590	 socialdoors	 2	 1	 41.671993 	 30.952922 	 25.126010 	 17.517648 	 100.505470
10590	 socialdoors	 3	 1	 41.671993 	 30.952922 	 18.856020 	 10.597562 	 100.211075
10590	 socialdoors	 4	 1	 41.671993 	 30.952922 	 14.104462 	 5.315763 	 101.291763
10590	 socialdoors	 1	 2	 NA	 NA	 NA	 NA	 NA
10590	 socialdoors	 2	 2	 NA	 NA	 NA	 NA	 NA
10590	 socialdoors	 3	 2	 NA	 NA	 NA	 NA	 NA
10590	 socialdoors	 4	 2	 NA	 NA	 NA	 NA	 NA
10596	 trust	 1	 1	 38.684834 	 31.490633 	 29.366867 	 21.021467 	 82.773323
10596	 trust	 2	 1	 38.684834 	 31.490633 	 22.004111 	 16.612387 	 62.057590
10596	 trust	 3	 1	 38.684834 	 31.490633 	 15.899246 	 9.288880 	 68.799515
10596	 trust	 4	 1	 38.684834 	 31.490633 	 11.417164 	 5.037301 	 63.899944
10596	 trust	 1	 2	 36.944115 	 32.235236 	 28.529007 	 21.406712 	 83.638329
10596	 trust	 2	 2	 36.944115 	 32.235236 	 21.307186 	 17.503161 	 63.274918
10596	 trust	 3	 2	 36.944115 	 32.235236 	 15.401479 	 9.560613 	 64.698647
10596	 trust	 4	 2	 36.944115 	 32.235236 	 11.063932 	 4.790601 	 64.114159
10596	 ugr	 1	 1	 39.733403 	 32.795269 	 29.461521 	 21.163021 	 83.869568
10596	 ugr	 2	 1	 39.733403 	 32.795269 	 22.275782 	 18.207189 	 71.270401
10596	 ugr	 3	 1	 39.733403 	 32.795269 	 16.169546 	 8.154653 	 70.293304
10596	 ugr	 4	 1	 39.733403 	 32.795269 	 11.614942 	 4.134203 	 70.814445
10596	 ugr	 1	 2	 40.236676 	 33.003129 	 29.873203 	 22.566999 	 83.802368
10596	 ugr	 2	 2	 40.236676 	 33.003129 	 22.485830 	 18.406612 	 74.483345
10596	 ugr	 3	 2	 40.236676 	 33.003129 	 16.268694 	 8.927559 	 74.117592
10596	 ugr	 4	 2	 40.236676 	 33.003129 	 11.682954 	 4.340473 	 67.068253
10596	 sharedreward	 1	 1	 38.583475 	 32.288337 	 28.668043 	 21.356440 	 77.542488
10596	 sharedreward	 2	 1	 38.583475 	 32.288337 	 21.787087 	 17.388588 	 68.276184
10596	 sharedreward	 3	 1	 38.583475 	 32.288337 	 15.828968 	 10.138233 	 72.653854
10596	 sharedreward	 4	 1	 38.583475 	 32.288337 	 11.384021 	 5.674532 	 66.113052
10596	 sharedreward	 1	 2	 36.746896 	 31.318989 	 28.538964 	 21.007809 	 81.614479
10596	 sharedreward	 2	 2	 36.746896 	 31.318989 	 21.234084 	 17.180958 	 63.031422
10596	 sharedreward	 3	 2	 36.746896 	 31.318989 	 15.320055 	 9.242892 	 64.366890
10596	 sharedreward	 4	 2	 36.746896 	 31.318989 	 10.957128 	 5.019451 	 65.646431
10596	 doors	 1	 1	 40.023240 	 33.103725 	 30.193801 	 21.970123 	 82.605469
10596	 doors	 2	 1	 40.023240 	 33.103725 	 22.583618 	 18.121873 	 72.074310
10596	 doors	 3	 1	 40.023240 	 33.103725 	 16.277142 	 10.065387 	 82.357346
10596	 doors	 4	 1	 40.023240 	 33.103725 	 11.677811 	 5.299165 	 65.842506
10596	 doors	 1	 2	 NA	 NA	 NA	 NA	 NA
10596	 doors	 2	 2	 NA	 NA	 NA	 NA	 NA
10596	 doors	 3	 2	 NA	 NA	 NA	 NA	 NA
10596	 doors	 4	 2	 NA	 NA	 NA	 NA	 NA
10596	 socialdoors	 1	 1	 39.657857 	 32.884887 	 29.904139 	 21.527783 	 87.476891
10596	 socialdoors	 2	 1	 39.657857 	 32.884887 	 22.393815 	 17.316765 	 68.203712
10596	 socialdoors	 3	 1	 39.657857 	 32.884887 	 16.177535 	 9.842730 	 75.662247
10596	 socialdoors	 4	 1	 39.657857 	 32.884887 	 11.597172 	 5.222074 	 64.474236
10596	 socialdoors	 1	 2	 NA	 NA	 NA	 NA	 NA
10596	 socialdoors	 2	 2	 NA	 NA	 NA	 NA	 NA
10596	 socialdoors	 3	 2	 NA	 NA	 NA	 NA	 NA
10596	 socialdoors	 4	 2	 NA	 NA	 NA	 NA	 NA
10603	 trust	 1	 1	 33.291808 	 31.468408 	 27.053931 	 24.471023 	 68.427719
10603	 trust	 2	 1	 33.291808 	 31.468408 	 20.496581 	 15.676113 	 75.664314
10603	 trust	 3	 1	 33.291808 	 31.468408 	 14.776900 	 6.195353 	 69.437103
10603	 trust	 4	 1	 33.291808 	 31.468408 	 10.753444 	 3.076368 	 69.479240
10603	 trust	 1	 2	 30.559644 	 30.456381 	 25.535300 	 23.167046 	 68.636627
10603	 trust	 2	 2	 30.559644 	 30.456381 	 19.097049 	 16.352075 	 64.361641
10603	 trust	 3	 2	 30.559644 	 30.456381 	 13.760855 	 7.234031 	 67.364838
10603	 trust	 4	 2	 30.559644 	 30.456381 	 10.005310 	 3.274586 	 66.442329
10603	 ugr	 1	 1	 30.265552 	 29.604240 	 26.287565 	 23.440727 	 83.195015
10603	 ugr	 2	 1	 30.265552 	 29.604240 	 19.339847 	 16.520957 	 76.607315
10603	 ugr	 3	 1	 30.265552 	 29.604240 	 13.790519 	 7.614930 	 70.906326
10603	 ugr	 4	 1	 30.265552 	 29.604240 	 9.939869 	 3.717614 	 68.294395
10603	 ugr	 1	 2	 NA	 NA	 NA	 NA	 NA
10603	 ugr	 2	 2	 NA	 NA	 NA	 NA	 NA
10603	 ugr	 3	 2	 NA	 NA	 NA	 NA	 NA
10603	 ugr	 4	 2	 NA	 NA	 NA	 NA	 NA
10603	 sharedreward	 1	 1	 35.870241 	 33.378636 	 28.375534 	 23.923021 	 84.020660
10603	 sharedreward	 2	 1	 35.870241 	 33.378636 	 21.523267 	 17.544759 	 76.023415
10603	 sharedreward	 3	 1	 35.870241 	 33.378636 	 15.666192 	 8.006766 	 75.503448
10603	 sharedreward	 4	 1	 35.870241 	 33.378636 	 11.428850 	 3.863140 	 75.861008
10603	 sharedreward	 1	 2	 NA	 NA	 NA	 NA	 NA
10603	 sharedreward	 2	 2	 NA	 NA	 NA	 NA	 NA
10603	 sharedreward	 3	 2	 NA	 NA	 NA	 NA	 NA
10603	 sharedreward	 4	 2	 NA	 NA	 NA	 NA	 NA
10603	 doors	 1	 1	 30.816147 	 31.080205 	 26.323781 	 22.985086 	 73.842766
10603	 doors	 2	 1	 30.816147 	 31.080205 	 19.493093 	 17.372498 	 80.495636
10603	 doors	 3	 1	 30.816147 	 31.080205 	 14.000267 	 8.501591 	 67.456512
10603	 doors	 4	 1	 30.816147 	 31.080205 	 10.170765 	 4.024478 	 73.743439
10603	 doors	 1	 2	 NA	 NA	 NA	 NA	 NA
10603	 doors	 2	 2	 NA	 NA	 NA	 NA	 NA
10603	 doors	 3	 2	 NA	 NA	 NA	 NA	 NA
10603	 doors	 4	 2	 NA	 NA	 NA	 NA	 NA
10603	 socialdoors	 1	 1	 31.531325 	 31.441983 	 26.687827 	 23.223713 	 70.415321
10603	 socialdoors	 2	 1	 31.531325 	 31.441983 	 19.808530 	 17.157086 	 82.487518
10603	 socialdoors	 3	 1	 31.531325 	 31.441983 	 14.253908 	 8.463105 	 71.648720
10603	 socialdoors	 4	 1	 31.531325 	 31.441983 	 10.353014 	 4.264421 	 68.732704
10603	 socialdoors	 1	 2	 NA	 NA	 NA	 NA	 NA
10603	 socialdoors	 2	 2	 NA	 NA	 NA	 NA	 NA
10603	 socialdoors	 3	 2	 NA	 NA	 NA	 NA	 NA
10603	 socialdoors	 4	 2	 NA	 NA	 NA	 NA	 NA
10606	 trust	 1	 1	 39.649421 	 35.258567 	 30.238479 	 24.439829 	 91.430145
